phraseNumber,speaker,emotion,gt,ai,1_1_match,cos_sim
38,WR0,anger,„ród smoka” to serial telewizyjny,ród smoka to serial telewizyjny,False,0.8943474028961236
39,WR0,anger,sziwa oznacza żałobę po zmarłym,śliwa oznacza żałobę po zmarłym,False,0.7500968840985444
4,WR0,anger,dzieci muszą dużo jeść,dzieci muszą dużo jeść,True,0.9999993575595973
40,WR0,anger,w dzieciństwie uwielbiałem klechdy,w dzieciństwie uwielbiałem klechty,False,0.9467076895560986
41,WR0,anger,w parku rośnie ogromne drzewo,w parku rośnie ogromne drzewo,True,0.9999999999999999
42,WR0,anger,przyjaciel to ktoś kto zawsze jest po mojej stronie,przyjaciel to ktoś kto zawsze jest po mojej stronie,True,1.0
43,WR0,anger,niania odegrała w moim życiu ważną rolę,niania odegrała w moim życiu ważną rolę,True,1.0000000000000002
44,WR0,anger,tęsknota to uczucie które każdy z nas zna,ten sknota to uczucie które każdy z nas zna,False,0.7975559554597171
45,WR0,anger,postanowiłem wynająć samochód na wakacje,postanowiłem wynająć samochód na wakacje,True,0.9999999999999999
46,WR0,anger,żołwica to dawne określenie na siostrę męża,żółwica to dawne określenie na siostrę męża,False,0.8682140258466624
47,WR0,anger,król był bardzo sprawiedliwym człowiekiem,król był bardzo sprawiedliwym człowiekiem,True,0.9999992910463346
48,WR0,anger,moja dziewczyna świętuje urodziny w sobotę,moja dziewczyna świętuje urodziny w sobotę,True,0.9999992219586842
49,WR0,anger,niektórzy powiedzą że to państwo z kartonu,niektórzy powiedzą że to państwo z kartonu,True,0.9999994316725671
5,WR0,anger,przestań go judzić,przestań go jeudić,False,0.8188499285577062
50,WR0,anger,w muzeum można zobaczyć szkielet dinozaura,w muzeum można zobaczyć szkielet dinozaura,True,1.0000000000000002
51,WR0,anger,strzelec to znak zodiaku następujący po skorpionie,strzał jest to znak zodiaku następujący po skorpionie,False,0.8929311148445614
52,WR0,anger,na złamaną kończynę często zakłada się gips,na złamaną kończynę często zakłada się gips,True,1.0000000000000002
53,WR0,anger,kitel to strój który noszą lekarze,kittel to strój który noszą lekarze,False,0.9159084390709732
54,WR0,anger,w grudniu często pada śnieg,w grudniu często pada śnieg,True,0.9999992848488515
55,WR0,anger,chodzę do szkoły prawie codziennie,chodzę do szkoły prawie codziennie,True,1.0
56,WR0,anger,moje dziecko umie już mówić kilka słów,moje dziecko umie już mówić kilka słów,True,1.0
57,WR0,anger,jedz inaczej aby polepszyć swoje zdrowie,jedz inaczej aby polepszyć swoje zdrowie,True,0.9999999999999998
58,WR0,anger,otrzymałem piękną pocztówkę z widokiem na góry,otrzymałem piękną pocztówkę z widokiem na góry,True,0.9999989860029725
59,WR0,anger,kupiłem nowy słownik języka hiszpańskiego,kupiłem nowy słownik języka hiszpańskiego,True,1.0
6,WR0,anger,dziunia nie jesteś moim szefem,dziunia nie jesteś moim szefem,True,0.9999993784506206
60,WR0,anger,podczas wakacji udało mi się zobaczyć delfiny,podczas wakacji udało mi się zobaczyć delfinę,False,0.9608941416841823
61,WR0,anger,zupa pomidorowa to moje ulubione danie,zupa pomidorowa to moje ulubione danie,True,0.9999993762869092
62,WR0,anger,twoje słowo ma dla mnie wielkie znaczenie,twoje słowo ma dla mnie wielkie znaczenie,True,0.9999993772978891
63,WR0,anger,moja wizja na przyszłość jest jasna i wyraźna,moja wizja na przyszłość jest jasna i wyraźna,True,0.999999389991799
64,WR0,anger,ucho wykrywa dźwięki o różnej częstotliwości,ucho wykrywać dźwięki o różnej częstotliwości,False,0.9860869990353881
65,WR0,anger,podczas remontu odkryliśmy starodawny mur,podczas remonto odkryliśmy starodawny mur,False,0.9798485843034007
66,WR0,anger,rtęć jest jednym z pierwiastków chemicznych,rętyn jest jeden z pierwiastków chemicznych,False,0.7812291882627882
67,WR0,anger,miłość jest jednym z najpiękniejszych uczuć,miłość jest jednym z najpiękniejszych uczuć,True,0.9999993347282331
68,WR0,anger,zamek w malborku jest jednym z najpiękniejszych w polsce,zamek w malborku jest jednym z najpiękniejszych w polsce,True,0.9999992660381051
69,WR0,anger,przez most na rzece można szybko dotrzeć do miasta,przez most na rzece można szybko dotrzeć do miasta,True,0.9999993144459774
7,WR0,anger,życie jest pełne niespodzianek,życie jest pełne niespodzianek,True,0.9999992938392523
70,WR0,anger,człowiek zaczyna umierać już w momencie narodzin,człowiek zaczyna umierać już w momencie narodzin,True,0.9999992919937271
71,WR0,anger,baza wojskowa jest strategicznym punktem dla armii,bazy wojskowa jest strategicznym punktem dla armii,False,0.960186078056809
72,WR0,anger,bastion był kiedyś ważnym elementem obrony miasta,bastjon był kiedyś ważnym elementem obrony miasta,False,0.7941618660844278
73,WR0,anger,zawsze stawiam przed rzeczownikami właściwy rodzajnik,zawsze stawiam przed rzeczownikami właściwy rodzajnik,True,0.9953379549358096
74,WR0,anger,ta liczba wydaje się być błędna sprawdź jeszcze raz,ta liczba wydaje się być błędna sprawdź jeszcze raz,True,1.0
75,WR0,anger,moja teściowa czasem przyjeżdża do nas w weekend,moja teściowa czasem przyjeżdża do nas w wilken,False,0.8309328633964235
76,WR0,anger,woda jest podstawowym składnikiem życia na ziemi,woda jest podstawowym składnikiem życia na ziemi,True,1.0
77,WR0,anger,marzec kojarzy się z wiosennymi promieniami słońca,marzec kojarzy się z wiosennymi promieniami słońca,True,1.0
78,WR0,anger,moim ulubionym sosem do pizzy jest sos czosnkowy,moim ulubionym sosem do pizzy jest sos czosnkowy,True,0.9999992983449679
79,WR0,anger,mleko jest źródłem wapnia i innych składników odżywczych,mleko jest źródłem wapnia i innych składników odżywczych,True,0.9999999999999998
8,WR0,anger,moja ciocia jest bardzo pomocna,moja cciucia jest bardzo pomocna,False,0.8605154747233525
80,WR0,anger,do dzisiejszego obiadu potrzebuje małego garnczka,do dzisiejszego obiadu potrzebuję małego garnczka,False,0.9678175768073491
81,WR0,anger,w lipcu wyjeżdżam z rodziną na wakacje nad morze,w lipcu wyjeżdżam z rodziną na wakacje nad morze,True,1.0
82,WR0,anger,czerwiec kojarzy się z zakończeniem roku szkolnego,czerwiec kojarzy się z końcem roku szkolnego,False,0.9706926762257823
83,WR0,anger,ten źrebak jest wychowany zgodnie z najlepszymi standardami,ten zrzebak jest wychowany zgodnie z najlepszymi standardami,False,0.8552007731872179
84,WR0,anger,kontrświadczenie za udzieloną pożyczkę było bardzo wysokie,kontrzeświadczenie za udzieloną pożyczkę było bardzo wysokie,False,0.98610750712946
85,WR0,anger,w bankach można założyć konto osobiste oszczędnościowe lub kredytowe,w bankach można założyć konto osobiste oszczędnościowe lub kredytowe,True,0.9999999999999998
86,WR0,anger,myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu,myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu,True,1.0
87,WR0,anger,na targach rzemieślniczych można zobaczyć wiele unikatowych produktów,na targach rzemieślniczych można zobaczyć wiele unikatowych produktów,True,1.0
88,WR0,anger,jabłko jest bogatym źródłem witamin i składników odżywczych,jabłko jest bogatym źródłem witamin i składników odżywczych,True,0.9999992061985551
89,WR0,anger,dopełniacz jest jednym z przypadków gramatycznych w języku polskim,dopełniacz jest jednym z przypadków gramatycznych w języku polskim,True,0.9999992573193414
9,WR0,anger,piłka nożna to moja pasja,piłka nożna to moja pasja,True,0.9999990757153941
90,WR0,anger,chorał gregoriański jest wykonywany podczas uroczystych nabożeństw,chorał gregoriański jest wykonywany podczas uroczystych nabożeństw,True,0.9999992989027123
1,WR0,fear,lubię czytać przed snem,lubię czytać przed snem,True,0.9999993794192162
10,WR0,fear,kupiłem nową szafę do sypialni,kupiłem nową szafę do sypialni,True,1.0
11,WR0,fear,nie zachowuj się jak żigolak,nie zachowuj się jak żygolak,False,0.942206276638086
12,WR0,fear,mój teść zawsze służy radą,mój test zawsze służy radą,False,0.7160922455067378
13,WR0,fear,interesuje mnie historia polski,interesuje mnie historia polski,True,1.0
14,WR0,fear,ten miesiąc minął bardzo szybko,ten miesiąc minął bardzo szybko,True,1.0
15,WR0,fear,sporadycznie chodzę na siłownię,sporadycznie chodzę na siłownie,False,0.9887108621300292
16,WR0,fear,racja ten pomysł jest najlepszy,racja ten pomysł jest najlepszy,True,0.9999993823448592
17,WR0,fear,chcę przeczytać ten artykuł jeszcze raz,chcę przeczytać ten artykuł jeszcze raz,True,0.9967596125164341
18,WR0,fear,kwiecień to czwarty miesiąc w roku,kwiecień to czwarty miesiąc w roku,True,1.0000000000000002
19,WR0,fear,w wolnym czasie lubię czytać książki,w wolnym czasie lubi czytać książki,False,0.9301111485546731
2,WR0,fear,nie waśńmy się ze sobą,nie waźmy się ze sobą,False,0.8868276283512891
20,WR0,fear,zima to czas jeżdżenia na sankach,zima to czas jeżdżenia na samkach,False,0.9228409654715742
21,WR0,fear,egipcjanie uważali ibisy za święte,egipcjanie uważali bisy za święte,False,0.9028628705828534
22,WR0,fear,piesek wszedł do rzeki żeby popływać,piesek wszedł do rzeki żeby popływać,True,0.9999988982222393
23,WR0,fear,woda w basenie jest bardzo ciepła,woda w basenie jest bardzo ciepła,True,1.0000000000000002
24,WR0,fear,miasto tętni życiem nawet w nocy,miasto tętni życiem nawet w nocy,True,0.9999051438531044
25,WR0,fear,gorzka czekolada jest idealna na deser,gorzka czy gola jest idealna na dessert,False,0.8127699329404494
26,WR0,fear,ten dżin potrafi spełniać życzenia,ten dzień potrafi spełniać życzenia,False,0.738276730070952
27,WR0,fear,w niedzielę szkoła jest zamknięta,w niedzielę szkoła jest zamknięta,True,0.9999999999999999
28,WR0,fear,podczas medytacji można wejść w trans,podczas medytacji można wejść w tranz,False,0.9168779118380211
29,WR0,fear,w październiku zaczyna się jesień,w październiku zaczyna się jesień,True,1.0
3,WR0,fear,chodźmy w tango,chodźmy w tam go,False,0.7187339168347868
30,WR0,fear,każdy taniec ma swój własny rytm,każdy taniec ma swój własny rytm,True,0.9999995193820833
31,WR0,fear,dokarmcie koty wychodząc z domu,dokarmcie koty wychodząc z domu,True,0.9999999999999998
32,WR0,fear,pamiętaj że nadzieja umiera ostatnia,pamiętaj że nadzieja umiera ostatnia,True,1.0
33,WR0,fear,po operacji nie mam żadnych blizn,po pracy nie mam żadnych blizn,False,0.794476112868697
34,WR0,fear,pan janek jest naszym nowym sąsiadem,pan janek jest naszym nowym sąsiadem,True,0.9999992258627582
35,WR0,fear,aby upiec ciasto muszę kupić mączkę,aby kupić ciasto muszę kupić mączkę,False,0.9064999146672459
36,WR0,fear,ten pomysł trąci brakiem realizmu,ten pomysł utracił brakiem realizmu,False,0.8764708512335813
37,WR0,fear,relaksujące piosnki poprawiają nastrój,redakcjonujące piosenki poprawiają nastrój,False,0.8338466154544212
38,WR0,fear,„ród smoka” to serial telewizyjny,rut smoka to serial telewizyjny,False,0.8281858494810301
39,WR0,fear,sziwa oznacza żałobę po zmarłym,śliwa oznacza żałobę po zmarłym,False,0.7500968840985444
4,WR0,fear,dzieci muszą dużo jeść,dzieci muszą dużo jeść,True,0.9999999999999998
40,WR0,fear,w dzieciństwie uwielbiałem klechdy,w dzieciństwie uwielbiałem klechdy,True,0.9999993824004076
41,WR0,fear,w parku rośnie ogromne drzewo,w parku rośnie ogromne drzewo,True,0.9999994432465941
42,WR0,fear,przyjaciel to ktoś kto zawsze jest po mojej stronie,przyjaciel to ktoś kto zawsze jest po mojej stronie,True,1.0
43,WR0,fear,niania odegrała w moim życiu ważną rolę,niańia odegrała w moim życiu ważną rolę,False,0.7628805611361549
44,WR0,fear,tęsknota to uczucie które każdy z nas zna,tęsknota to uczucie które każdy z nas zna,True,1.0
45,WR0,fear,postanowiłem wynająć samochód na wakacje,postanowiłem wynająć samochód na wakacje,True,0.9999994713435009
46,WR0,fear,żołwica to dawne określenie na siostrę męża,żółwica to dawne określenie na siostrę męża,False,0.8681848935044202
47,WR0,fear,król był bardzo sprawiedliwym człowiekiem,król był bardzo sprawiedliwym człowiekiem,True,0.9999992910463346
48,WR0,fear,moja dziewczyna świętuje urodziny w sobotę,moja dziewczyna świętuje urodziny w sobotę,True,1.0
49,WR0,fear,niektórzy powiedzą że to państwo z kartonu,niektórzy powiedzą że to państwo z kartonu,True,0.9999994023220681
5,WR0,fear,przestań go judzić,przestań go jeudzić,False,0.7937724484089588
50,WR0,fear,w muzeum można zobaczyć szkielet dinozaura,w muzeum można zobaczyć szkielet dinozaura,True,0.999999477671045
51,WR0,fear,strzelec to znak zodiaku następujący po skorpionie,strzelec to znak zodiaku następujący po skorpionie,True,1.0
52,WR0,fear,na złamaną kończynę często zakłada się gips,na złamaną kończynę często zakłada się gips,True,0.9999992735997812
53,WR0,fear,kitel to strój który noszą lekarze,kittel to strój który noszą lekarze,False,0.9159353944855404
54,WR0,fear,w grudniu często pada śnieg,w grudniu często pada śnieg,True,0.9999992749074348
55,WR0,fear,chodzę do szkoły prawie codziennie,chodzę do szkoły prawie codziennie,True,0.9999994152355796
56,WR0,fear,moje dziecko umie już mówić kilka słów,moje dziecko umie już mówić kilka słów,True,0.9999995055593718
57,WR0,fear,jedz inaczej aby polepszyć swoje zdrowie,nie jest inaczej aby polepszyć swoje zdrowie,False,0.7206153443751686
58,WR0,fear,otrzymałem piękną pocztówkę z widokiem na góry,otrzymałem piękną pocztówkę z widokiem na górę,False,0.98909477991573
59,WR0,fear,kupiłem nowy słownik języka hiszpańskiego,kupiłem nowy słownik języka hiszpańskiego,True,0.99999938005366
6,WR0,fear,dziunia nie jesteś moim szefem,dziuniani jesteś moim szefem,False,0.8341492845415762
60,WR0,fear,podczas wakacji udało mi się zobaczyć delfiny,podczas wakacji udało mi się zobaczyć delfiny,True,0.9997974537828508
61,WR0,fear,zupa pomidorowa to moje ulubione danie,zupa pomidorowa to moje ulubione danie,True,1.0000000000000002
62,WR0,fear,twoje słowo ma dla mnie wielkie znaczenie,twoje słowo ma dla mnie wielkie znaczenie,True,1.0000000000000002
63,WR0,fear,moja wizja na przyszłość jest jasna i wyraźna,moja wizja na przyszłość jest jasna i wyraźna,True,1.0
64,WR0,fear,ucho wykrywa dźwięki o różnej częstotliwości,ucho wykrywać dźwięki o różnej częstotliwości,False,0.9860896281129611
65,WR0,fear,podczas remontu odkryliśmy starodawny mur,podczas remontowi odkryliśmy starodawny mur,False,0.9984511697104851
66,WR0,fear,rtęć jest jednym z pierwiastków chemicznych,ryten jest jednym z pierwiastków chemicznych,False,0.7388508618239051
67,WR0,fear,miłość jest jednym z najpiękniejszych uczuć,miłość jest jednym z najpiękniejszych uczuć,True,1.0
68,WR0,fear,zamek w malborku jest jednym z najpiękniejszych w polsce,zamek w madborku jest jednym z najpiękniejszych w polsce,False,0.9043770628722784
69,WR0,fear,przez most na rzece można szybko dotrzeć do miasta,przez mosnę że co można szybko dotrzeć do miasta,False,0.7624604910755737
7,WR0,fear,życie jest pełne niespodzianek,życie jest pełne niespodzianek,True,0.9999989244047595
70,WR0,fear,człowiek zaczyna umierać już w momencie narodzin,człowiek zaczyna umierać już w momencie narodzin,True,0.9999992919937271
71,WR0,fear,baza wojskowa jest strategicznym punktem dla armii,baza wojskowa jest strategicznym punktem dla armii,True,0.9999993577603756
72,WR0,fear,bastion był kiedyś ważnym elementem obrony miasta,baston był kiedyś ważnym elementem obrony miasta,False,0.828975341723812
73,WR0,fear,zawsze stawiam przed rzeczownikami właściwy rodzajnik,zawsze stawiam przed rzeczownikami właściwy rodzajnik,True,1.0
74,WR0,fear,ta liczba wydaje się być błędna sprawdź jeszcze raz,ta liczba wydaje się być błędna sprawdź jeszcze raz,True,1.0
75,WR0,fear,moja teściowa czasem przyjeżdża do nas w weekend,moja testiowa czasem przyjeżdża do nas w weekend,False,0.8064323871323378
76,WR0,fear,woda jest podstawowym składnikiem życia na ziemi,woda jest podstawowym składnikiem życia na ziemi,True,1.0
77,WR0,fear,marzec kojarzy się z wiosennymi promieniami słońca,marzec kojarzy się z wiosennymi promieniami słońca,True,0.9999991409173068
78,WR0,fear,moim ulubionym sosem do pizzy jest sos czosnkowy,moim ulubionym sosem do pizzy jest sosem czosnkowy,False,0.9338577092130989
79,WR0,fear,mleko jest źródłem wapnia i innych składników odżywczych,mleko jest źródłem wapnia i innych składników odżywczych,True,0.9999999999999998
8,WR0,fear,moja ciocia jest bardzo pomocna,moja trzecia jest bardzo pomocna,False,0.7003497455306396
80,WR0,fear,do dzisiejszego obiadu potrzebuje małego garnczka,do dzisiejszego obiadu potrzebujemy małego garnka,False,0.8876214528118898
81,WR0,fear,w lipcu wyjeżdżam z rodziną na wakacje nad morze,w lipcu wyjeżdżam z rodziną na wakacje nad morze,True,0.9999994822498234
82,WR0,fear,czerwiec kojarzy się z zakończeniem roku szkolnego,czerwiec kojarzy się z zakończeniem roku szkolnego,True,0.9999994513853359
83,WR0,fear,ten źrebak jest wychowany zgodnie z najlepszymi standardami,ten zierabak jest wychowany zgodnie z najlepszymi standardami,False,0.8971609893143577
84,WR0,fear,kontrświadczenie za udzieloną pożyczkę było bardzo wysokie,kontrświadczenie za udzieloną pożyczkę było bardzo wysokie,True,0.9999993750334618
85,WR0,fear,w bankach można założyć konto osobiste oszczędnościowe lub kredytowe,w mankach można założyć konto osobiste oszczędnościowe lub kredytowe,False,0.8417291135147303
86,WR0,fear,myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu,myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu,True,0.9999995298194406
87,WR0,fear,na targach rzemieślniczych można zobaczyć wiele unikatowych produktów,na targach rzemieślniczych można zobaczyć wiele unikatowych produktów,True,1.0
88,WR0,fear,jabłko jest bogatym źródłem witamin i składników odżywczych,jabłko jest bogatym źródłem witamin i składników odżywczych,True,1.0
89,WR0,fear,dopełniacz jest jednym z przypadków gramatycznych w języku polskim,dopełniacz jest jednym z przypadków gramatycznych w języku polskim,True,1.0
9,WR0,fear,piłka nożna to moja pasja,piłka nożna to moja pasja,True,1.0
90,WR0,fear,chorał gregoriański jest wykonywany podczas uroczystych nabożeństw,chorob gregoriański jest wykonywany podczas uroczystych nabożeństw,False,0.8391744759415677
1,WR0,happiness,lubię czytać przed snem,lubię czytać przed snem,True,0.9999993794192162
10,WR0,happiness,kupiłem nową szafę do sypialni,kupiłem nową szafę do sypialni,True,0.9999922815709327
11,WR0,happiness,nie zachowuj się jak żigolak,nie zachowuj się jak grzygolak,False,0.8824828788091822
12,WR0,happiness,mój teść zawsze służy radą,mój teść zawsze służy radą,True,0.9991906171541891
13,WR0,happiness,interesuje mnie historia polski,interesuje mnie historia polski,True,1.0
14,WR0,happiness,ten miesiąc minął bardzo szybko,ten miesiąc minął bardzo szybko,True,0.9999993103980797
15,WR0,happiness,sporadycznie chodzę na siłownię,sporadycznie chodzę na siłownię,True,0.9999992303326619
16,WR0,happiness,racja ten pomysł jest najlepszy,racja ten pomysł jest najlepszy,True,0.9999994532768246
17,WR0,happiness,chcę przeczytać ten artykuł jeszcze raz,chcę przeczytać ten artykuł jeszcze raz,True,0.9967531225775058
18,WR0,happiness,kwiecień to czwarty miesiąc w roku,kwiecień to czwarty miesiąc w roku,True,0.9999990990782158
19,WR0,happiness,w wolnym czasie lubię czytać książki,w wolnym czasie lubię czytać książki,True,1.0000000000000002
2,WR0,happiness,nie waśńmy się ze sobą,nie waśnijmy się ze sobą,False,0.9336035931369996
20,WR0,happiness,zima to czas jeżdżenia na sankach,zima to czas jeżdżenia na sankach,True,0.9999992411532951
21,WR0,happiness,egipcjanie uważali ibisy za święte,egipcjanie uważali ibisy za święte,True,1.0000000000000002
22,WR0,happiness,piesek wszedł do rzeki żeby popływać,piesek przyszedł do rzeki żeby popływać,False,0.939833243564699
23,WR0,happiness,woda w basenie jest bardzo ciepła,woda w basenie jest bardzo ciepła,True,1.0000000000000002
24,WR0,happiness,miasto tętni życiem nawet w nocy,miasto tętni życiem nawet w nocy,True,0.9960840277007221
25,WR0,happiness,gorzka czekolada jest idealna na deser,gorzka czekolada jest idealna na deser,True,0.9999993462720986
26,WR0,happiness,ten dżin potrafi spełniać życzenia,ten gen potrafi spełniać życzenia,False,0.7744626826759561
27,WR0,happiness,w niedzielę szkoła jest zamknięta,w niedzielę szkoła jest zamknięta,True,1.0000000000000002
28,WR0,happiness,podczas medytacji można wejść w trans,podczas medytacji można wejść w trans,True,0.9996305119241599
29,WR0,happiness,w październiku zaczyna się jesień,w październiku zaczyna się jesień,True,0.9999992947383941
3,WR0,happiness,chodźmy w tango,chodźmy w tango,True,0.9999994757247067
30,WR0,happiness,każdy taniec ma swój własny rytm,każdy taniec ma swój własny rytm,True,0.9999999999999998
31,WR0,happiness,dokarmcie koty wychodząc z domu,dokarmcie koty wychodząc z domu,True,0.9999999999999998
32,WR0,happiness,pamiętaj że nadzieja umiera ostatnia,pamiętaj że nadzieja umiera ostatnia,True,1.0
33,WR0,happiness,po operacji nie mam żadnych blizn,po operacji nie mam żadnych bliźni,False,0.9323557855193473
34,WR0,happiness,pan janek jest naszym nowym sąsiadem,pan janek jest naszym nowym sąsiadem,True,1.0
35,WR0,happiness,aby upiec ciasto muszę kupić mączkę,aby upiec ciasto muszę kupić mączkę,True,0.9999992505433757
36,WR0,happiness,ten pomysł trąci brakiem realizmu,ten pomysł trąci brakiem realizmu,True,0.9997532070855769
37,WR0,happiness,relaksujące piosnki poprawiają nastrój,relaksujące piosenki poprawiają nastrój,False,0.9863879798472788
38,WR0,happiness,„ród smoka” to serial telewizyjny,ruth smokato serial telewizyjny,False,0.6072129444227895
39,WR0,happiness,sziwa oznacza żałobę po zmarłym,siwa oznacza żałoby po zmarłym,False,0.8407340234539016
4,WR0,happiness,dzieci muszą dużo jeść,dzieci muszą dużo jeść,True,0.9999993383952678
40,WR0,happiness,w dzieciństwie uwielbiałem klechdy,w dzieciństwie uwielbiałem klechty,False,0.9467198159896008
41,WR0,happiness,w parku rośnie ogromne drzewo,w parku rośnie ogromne drzewo,True,0.9999994293749312
42,WR0,happiness,przyjaciel to ktoś kto zawsze jest po mojej stronie,przyjaciel to ktoś kto zawsze jest po mojej stronie,True,0.9999994103441388
43,WR0,happiness,niania odegrała w moim życiu ważną rolę,niania odegrała w moim życiu ważną rolę,True,0.9999993808305122
44,WR0,happiness,tęsknota to uczucie które każdy z nas zna,tęsknota to uczucie które każdy z nas zna,True,0.9999992707808777
45,WR0,happiness,postanowiłem wynająć samochód na wakacje,postanowiłem wynająć samochód na wakacje,True,0.9999994329513666
46,WR0,happiness,żołwica to dawne określenie na siostrę męża,żółwica to dawne określenie na siostry męża,False,0.8576183685355714
47,WR0,happiness,król był bardzo sprawiedliwym człowiekiem,król był bardzo sprawiedliwym człowiekiem,True,1.0
48,WR0,happiness,moja dziewczyna świętuje urodziny w sobotę,moja dziewczyna świętuje urodziny w sobotę,True,1.0
49,WR0,happiness,niektórzy powiedzą że to państwo z kartonu,niektórzy powiedzą że to państwo z kartonu,True,0.9999994023220681
5,WR0,happiness,przestań go judzić,przestań go jełdzić,False,0.7344947477461876
50,WR0,happiness,w muzeum można zobaczyć szkielet dinozaura,w muzeum można zobaczyć szkielet dinozaura,True,1.0000000000000002
51,WR0,happiness,strzelec to znak zodiaku następujący po skorpionie,strzelec to znak zodiaku następujący po skorpionie,True,0.9999992054398775
52,WR0,happiness,na złamaną kończynę często zakłada się gips,na złamaną kończynę często zakłada się gips,True,1.0000000000000002
53,WR0,happiness,kitel to strój który noszą lekarze,kittel to strój który noszą lekarze,False,0.9159588135259717
54,WR0,happiness,w grudniu często pada śnieg,w grudniu często pada śnieg,True,1.0
55,WR0,happiness,chodzę do szkoły prawie codziennie,chodzę do szkoły prawie codziennie,True,0.9999993787020818
56,WR0,happiness,moje dziecko umie już mówić kilka słów,moje dziecko umie już mówić kilka słów,True,1.0
57,WR0,happiness,jedz inaczej aby polepszyć swoje zdrowie,jedź inaczej aby polepszyć swoje zdrowie,False,0.8263315693848338
58,WR0,happiness,otrzymałem piękną pocztówkę z widokiem na góry,otrzymałem piękną pocztówkę z widokiem na górę,False,0.9891124596312963
59,WR0,happiness,kupiłem nowy słownik języka hiszpańskiego,kupiłem nowy słownik języka hiszpańskiego,True,1.0000000000000002
6,WR0,happiness,dziunia nie jesteś moim szefem,dzięcia nie jesteś moim szefem,False,0.843193249415189
60,WR0,happiness,podczas wakacji udało mi się zobaczyć delfiny,podczas wakacji udało mi się zobaczyć delfinę,False,0.9608679043590899
61,WR0,happiness,zupa pomidorowa to moje ulubione danie,zupa pomidorowa to moje ulubione danie,True,0.9999992708670067
62,WR0,happiness,twoje słowo ma dla mnie wielkie znaczenie,twoje słowo ma dla mnie wielkie znaczenie,True,0.9999994507376193
63,WR0,happiness,moja wizja na przyszłość jest jasna i wyraźna,moja wizja na przyszłość jest jasna i wyraźna,True,0.999999389991799
64,WR0,happiness,ucho wykrywa dźwięki o różnej częstotliwości,ucho wykrywa dźwięki o różnej częstotliwości,True,0.9999999999999999
65,WR0,happiness,podczas remontu odkryliśmy starodawny mur,podczas remontu odkryliśmy starodawny mur,True,0.9999994763946326
66,WR0,happiness,rtęć jest jednym z pierwiastków chemicznych,retencja jest jednym z pierwiastków chemicznych,False,0.6507376693313557
67,WR0,happiness,miłość jest jednym z najpiękniejszych uczuć,miłość jest jednym z najpiękniejszych uczuć,True,0.9999993829080159
68,WR0,happiness,zamek w malborku jest jednym z najpiękniejszych w polsce,zamek w malborku jest jednym z najpiękniejszych w polsce,True,1.0
69,WR0,happiness,przez most na rzece można szybko dotrzeć do miasta,przez most na rzece można szybko dotrzeć do miasta,True,1.0000000000000002
7,WR0,happiness,życie jest pełne niespodzianek,życie jest pełne niespodzianek,True,1.0
70,WR0,happiness,człowiek zaczyna umierać już w momencie narodzin,człowiek zaczyna umierać już w momencie narodzin,True,0.9999992775616265
71,WR0,happiness,baza wojskowa jest strategicznym punktem dla armii,baza wojskowa jest strategicznym punktem dla armii,True,1.0000000000000002
72,WR0,happiness,bastion był kiedyś ważnym elementem obrony miasta,bastion był kiedyś ważnym elementem obrony miasta,True,0.9999993984497361
73,WR0,happiness,zawsze stawiam przed rzeczownikami właściwy rodzajnik,zawsze stawiam przed rzeczownikami właściwy rodzajnik,True,1.0
74,WR0,happiness,ta liczba wydaje się być błędna sprawdź jeszcze raz,ta liczba wydaje się być błędna sprawdź jeszcze raz,True,0.9999994620009418
75,WR0,happiness,moja teściowa czasem przyjeżdża do nas w weekend,moja teściowa czasem przyjeżdża do nas w weekend,True,0.9965487477641136
76,WR0,happiness,woda jest podstawowym składnikiem życia na ziemi,woda jest podstawowym składnikiem życia na ziemi,True,0.9999993755027461
77,WR0,happiness,marzec kojarzy się z wiosennymi promieniami słońca,marzec kojarzy się z wiosennnymi promieniami słońca,False,0.996878280193718
78,WR0,happiness,moim ulubionym sosem do pizzy jest sos czosnkowy,moim ulubionym sosem do pizzy jest sos czosnkowy,True,0.9999999999999998
79,WR0,happiness,mleko jest źródłem wapnia i innych składników odżywczych,mleko jest źródłem wapnia i innych składników odżywczych,True,0.9999990850672266
8,WR0,happiness,moja ciocia jest bardzo pomocna,moja cica jest bardzo pomocna,False,0.7839112969527166
80,WR0,happiness,do dzisiejszego obiadu potrzebuje małego garnczka,do dzisiejszego obiadu potrzebuję małego garnczka,False,0.9678074169849743
81,WR0,happiness,w lipcu wyjeżdżam z rodziną na wakacje nad morze,w lipcu wyjeżdżam z rodziną na wakacje nad morze,True,1.0
82,WR0,happiness,czerwiec kojarzy się z zakończeniem roku szkolnego,czerwiec kojarzy się z kończeniem roku szkolnego,False,0.9900744491835713
83,WR0,happiness,ten źrebak jest wychowany zgodnie z najlepszymi standardami,ten dzisiejszy rebak jest wychowany zgodnie z najlepszymi standardami,False,0.834859798870255
